City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,dauphin,51.1494,-100.0502,7.08,70,0,6.69,CA,1681072325
364,kurtamysh,54.9103,64.4319,3.3,65,12,4.15,RU,1681072326
365,oktyabrskiy,54.4815,53.471,4.86,46,94,1.37,RU,1681072326
366,goma,-1.6792,29.2228,16.78,91,99,1.05,CD,1681072326
367,shubarshi,48.5872,57.1869,6.68,37,2,2.45,KZ,1681072327
368,brae,60.3964,-1.353,7.2,88,100,11.09,GB,1681072327
369,ixtapa,20.7,-105.2,26.57,65,75,5.66,MX,1681072328
370,nelson bay,-32.7167,152.15,13.89,75,0,3.58,AU,1681072328
371,methoni,36.8197,21.7049,12.9,78,34,3.68,GR,1681072329
372,fomboni,-12.28,43.7425,28.57,73,21,2.54,KM,1681072329
373,chandur bazar,21.2417,77.7456,27.6,46,62,2.36,IN,1681072329
374,kasongo-lunda,-6.4667,16.8167,21.87,96,79,0.78,CD,1681072330
375,mansa,29.9833,75.3833,22.35,21,0,1.97,IN,1681072330
376,umm lajj,25.0213,37.2685,26.06,60,18,1.23,SA,1681072331
377,bud,39.447,-86.1758,19.47,32,42,4.69,US,1681072331
378,kambarka,56.2694,54.2062,3.27,75,0,1.98,RU,1681072332
379,dunedin,-45.8742,170.5036,14.08,96,100,5.68,NZ,1681072332
380,owando,-0.4819,15.8999,23.25,85,97,0.99,CG,1681072333
381,ostashkov,57.1467,33.1075,4.62,78,17,1.01,RU,1681072333
382,brisbane,-27.4679,153.0281,17.14,56,0,1.34,AU,1681072287
383,halvad,23.0167,71.1833,27.86,36,58,3.44,IN,1681072334
384,touros,-5.1989,-35.4608,26.22,84,43,4.5,BR,1681072335
385,hereford,52.0568,-2.7148,12.08,70,100,0.45,GB,1681072335
386,aktau,43.65,51.2,11.32,69,8,4.02,KZ,1681072335
387,tura,25.5198,90.2201,22.65,35,0,1.75,IN,1681072336
388,ghatsila,22.6,86.4833,28.62,31,45,2.21,IN,1681072337
389,kavaratti,10.5669,72.642,27.74,72,0,0.79,IN,1681072337
390,bogale,16.2833,95.4,24.3,82,41,2.72,MM,1681072337
391,solhan,38.9634,41.0293,7.56,92,100,2.27,TR,1681072338
392,alofi,-19.0595,-169.9187,27.94,78,75,6.17,NU,1681072339
393,ossora,59.2353,163.0719,-3.12,96,100,9.37,RU,1681072339
394,moron,-34.6534,-58.6198,27.75,52,1,1.6,AR,1681072340
395,athabasca,54.7169,-113.2854,13.23,60,58,4.95,CA,1681072242
396,kondinskoye,59.6481,67.41,0.92,80,64,4.34,RU,1681072342
397,pisco,-13.7,-76.2167,27.03,65,0,8.75,PE,1681072343
398,pueblo nuevo,23.3833,-105.3833,25.54,11,65,4.12,MX,1681072344
399,nantucket,41.2835,-70.0995,9.08,33,0,3.6,US,1681072344
400,dandeli,15.2667,74.6167,23.16,79,0,1.09,IN,1681072063
401,sioux lookout,50.1001,-91.917,12.04,37,20,7.2,CA,1681072345
402,anchorage,61.2181,-149.9003,-8.51,82,100,5.66,US,1681072346
403,wajima,37.4,136.9,9.88,63,13,4.96,JP,1681072346
404,oshawa,43.9001,-78.8496,12.16,39,0,3.6,CA,1681072200
405,jaru,-10.4389,-62.4664,26.39,88,99,0.79,BR,1681072347
406,rudnaya pristan,44.3614,135.8116,3.33,68,5,1.18,RU,1681072348
407,port-cartier,50.0334,-66.8654,4.12,75,100,6.11,CA,1681072348
408,kot samaba,28.5522,70.4684,28.49,12,62,2.39,PK,1681072349
409,norsup,-16.0667,167.3833,28.49,77,29,3.42,VU,1681072349
410,kyabe,9.4515,18.9449,32.93,17,99,0.49,TD,1681072350
411,bulgan,48.8125,103.5347,-3.85,27,50,7.72,MN,1681072350
412,valparaiso,-33.0393,-71.6273,19.13,65,0,3.6,CL,1681072116
413,lethem,3.3803,-59.7968,36.23,24,30,3.69,GY,1681072351
414,pivijay,10.4617,-74.6162,32.24,46,61,6.6,CO,1681072352
415,xinzhou,38.4092,112.7333,11.89,30,12,1.89,CN,1681072353
416,san cristobal,7.7669,-72.225,30.1,51,37,3.11,VE,1681072353
417,la palma,33.8464,-118.0467,30.37,62,20,3.6,US,1681072354
418,rio gallegos,-51.6226,-69.2181,8.03,27,20,12.86,AR,1681072354
419,mount isa,-20.7333,139.5,10.87,76,41,2.06,AU,1681072354
420,severo-yeniseyskiy,60.3725,93.0408,-23.51,100,97,1.9,RU,1681072355
421,seddon,-37.8068,144.8916,13.17,86,75,6.17,AU,1681072355
422,jaisalmer,26.9147,70.9181,28.86,14,100,4.21,IN,1681072355
423,cam ranh,11.9214,109.1591,25.98,78,0,2.06,VN,1681072356
424,tumpat,6.1978,102.171,24.89,87,81,1.83,MY,1681072356
425,waingapu,-9.6567,120.2641,25.24,87,100,4.45,ID,1681072357
426,vazhiny,60.9644,34.0222,0.41,98,82,2.79,RU,1681072357
427,pasni,25.2631,63.471,26.06,53,6,2.56,PK,1681072357
428,pingliang,35.5392,106.6861,11.78,55,0,2.18,CN,1681072358
429,atar,20.5169,-13.0499,27.37,12,0,2.47,MR,1681072358
430,kapoeta,4.7717,33.5903,28.46,38,21,3.41,SS,1681072359
431,rovaniemi,66.5,25.7167,4.67,60,0,1.03,FI,1681072359
432,tuy hoa,13.0833,109.3,23.54,93,70,1.25,VN,1681072360
433,puerto baquerizo moreno,-0.9,-89.6,30.55,66,40,2.06,EC,1681072360
434,taoudenni,22.6783,-3.9836,25.13,29,86,6.55,ML,1681072360
435,rodrigues alves,-7.738,-72.6509,27.11,71,76,1.59,BR,1681072361
436,yola,9.2,12.4833,32.7,28,63,2.29,NG,1681072361
437,namibe,-15.1961,12.1522,24.63,73,28,2.58,AO,1681072362
438,qui nhon,13.7667,109.2333,24.36,90,69,1.73,VN,1681072362
439,gravelbourg,49.8834,-106.5512,9.15,100,86,4.03,CA,1681072362
440,bend,44.0582,-121.3153,16.66,42,20,6.17,US,1681072292
441,fukue,32.6881,128.8419,13.19,58,1,3.75,JP,1681072363
442,narsaq,60.9167,-46.05,3.12,87,100,1.01,GL,1681072363
443,oneonta,42.4529,-75.0638,13.23,28,2,2.49,US,1681072363
444,garissa,-0.4536,39.6401,27.47,71,92,4.82,KE,1681072364
445,avera,33.194,-82.5271,18.08,49,79,6.38,US,1681072364
446,griffith,41.5284,-87.4237,20.62,27,0,5.66,US,1681072364
447,chimbote,-9.0853,-78.5783,27.12,71,100,6.08,PE,1681072365
448,vozhega,60.4725,40.2213,-2.45,99,7,1.73,RU,1681072365
449,ahuimanu,21.4447,-157.8378,24.84,86,100,9.77,US,1681072365
450,marawi,7.9986,124.2928,19.92,93,95,0.29,PH,1681072365
451,russell,32.3502,-85.1999,20.21,52,0,4.12,US,1681072243
452,krasnaya zarya,52.7825,37.6806,8.27,61,97,1.26,RU,1681072366
453,black river,18.0264,-77.8487,26.8,69,27,0.84,JM,1681072366
454,gizo,-8.103,156.8419,26.78,80,100,3.55,SB,1681072366
455,usolye,59.4268,56.6808,0.64,81,64,3.61,RU,1681072367
456,tessalit,20.1986,1.0114,28.5,12,100,6.0,ML,1681072367
457,gushikawa,26.3544,127.8686,16.57,82,0,2.57,JP,1681072367
458,bac lieu,9.285,105.7244,27.27,74,97,4.5,VN,1681072367
459,tamandare,-8.7597,-35.1047,26.19,80,95,3.2,BR,1681072368
460,hay river,60.8156,-115.7999,3.99,70,20,5.66,CA,1681072368
461,yanam,16.7333,82.2167,23.36,82,0,1.14,IN,1681072368
462,abalak,58.1286,68.5944,-1.49,92,36,2.16,RU,1681072368
463,huarmey,-10.0681,-78.1522,26.67,75,100,4.77,PE,1681072369
464,naliya,23.2667,68.8333,23.77,58,1,3.4,IN,1681072369
465,hualmay,-11.0964,-77.6139,25.93,76,90,5.02,PE,1681072370
466,challans,46.8436,-1.8749,14.51,74,100,2.83,FR,1681072370
467,kieta,-6.2167,155.6333,26.58,80,100,0.95,PG,1681072370
468,xiaoshi,41.2971,124.1209,6.42,84,34,4.54,CN,1681072370
469,aguililla,18.7333,-102.7333,34.31,18,89,1.71,MX,1681072371
470,saint-philippe,-21.3585,55.7679,24.77,79,100,2.05,RE,1681072371
471,riyadh,24.6877,46.7219,21.08,11,4,2.32,SA,1681071897
472,opuwo,-18.0607,13.84,23.08,41,87,1.53,NA,1681072372
473,amuntai,-2.4177,115.2494,22.68,99,63,0.67,ID,1681072372
474,eyl,7.9803,49.8164,27.67,77,33,6.48,SO,1681072372
475,nouadhibou,20.931,-17.0347,18.99,77,0,5.66,MR,1681072372
476,seoul,37.5683,126.9778,5.69,78,0,3.09,KR,1681071974
477,egvekinot,66.3167,-179.1667,-19.61,83,93,0.28,RU,1681072373
478,richards bay,-28.783,32.0377,25.0,83,98,5.04,ZA,1681072373
479,embonas,36.2269,27.8564,13.24,79,22,1.97,GR,1681072373
480,walvis bay,-22.9575,14.5053,15.11,70,0,6.73,NA,1681072374
481,pitimbu,-7.4706,-34.8086,28.33,82,100,4.43,BR,1681072374
482,paranapanema,-23.3886,-48.7228,19.92,90,39,3.53,BR,1681072374
483,concordia,-31.393,-58.0209,28.04,45,40,1.79,AR,1681072374
484,wencheng,33.0559,113.7978,15.61,69,100,2.53,CN,1681072375
485,ust-nera,64.5667,143.2,-16.5,89,100,3.0,RU,1681072375
486,kaa-khem,51.6833,94.7333,-7.42,52,20,4.06,RU,1681072375
487,garh maharaja,30.8339,71.9053,24.22,23,0,3.2,PK,1681072376
488,tocopilla,-22.092,-70.1979,23.16,69,9,4.67,CL,1681072376
489,shingu,33.7333,135.9833,8.73,76,0,2.43,JP,1681072376
490,ihosy,-22.4,46.1167,18.71,98,28,2.55,MG,1681072376
491,burnie,-41.0667,145.9167,7.75,68,4,4.35,AU,1681072285
492,marsabit,2.3284,37.9899,20.48,65,92,3.62,KE,1681072377
493,tezu,27.9167,96.1667,22.77,47,73,1.99,IN,1681072377
494,akureyri,65.6835,-18.0878,7.96,66,40,8.75,IS,1681072378
495,tiszanana,47.5667,20.5333,5.01,86,36,2.21,HU,1681072378
496,lusk,53.5274,-6.1642,11.59,87,100,7.96,IE,1681072378
497,general roca,-39.0333,-67.5833,32.01,10,100,5.58,AR,1681072378
498,gazanjyk,39.2446,55.5154,13.62,67,7,6.57,TM,1681072379
499,bandarbeyla,9.4942,50.8122,27.66,78,51,4.66,SO,1681072379
500,roald,62.5833,6.1333,7.09,65,0,2.06,NO,1681072379
501,maine-soroa,13.2114,12.0241,32.56,17,98,3.0,NE,1681072379
502,pucallpa,-8.3791,-74.5539,29.02,61,40,6.17,PE,1681072380
503,thiruvananthapuram,8.4833,76.9167,26.99,78,40,0.0,IN,1681072211
504,buta,2.7858,24.73,23.35,89,98,0.69,CD,1681072380
505,mugur-aksy,50.35,90.5,-12.5,77,4,2.63,RU,1681072380
506,alegrete,-29.7831,-55.7919,26.53,49,6,1.48,BR,1681072381
507,sobolevo,54.4299,31.8996,8.65,71,31,0.97,RU,1681072381
508,canandaigua,42.8742,-77.288,12.87,48,1,0.45,US,1681072120
509,bowen,-20.0167,148.2333,21.41,62,7,2.2,AU,1681072111
510,elizabeth city,36.2946,-76.2511,14.01,61,0,10.29,US,1681072383
511,mirabad,30.4362,61.8383,26.36,20,36,0.94,AF,1681072384
512,barra,-11.0894,-43.1417,28.58,57,85,2.38,BR,1681072384
513,murgab,37.4966,61.9714,18.93,45,100,4.12,TM,1681072384
514,shenkursk,62.1091,42.896,-0.03,97,100,1.35,RU,1681072385
515,harsud,22.1,76.7333,29.11,32,72,0.51,IN,1681072385
516,kinsale,51.7075,-8.5306,10.65,100,75,6.69,IE,1681072386
517,yuxia,34.0615,108.6291,10.34,65,48,2.76,CN,1681072386
518,calvia,39.5657,2.5062,14.42,73,13,2.04,ES,1681072387
519,jardim,-21.4803,-56.1381,23.86,86,92,2.08,BR,1681072387
520,bad nenndorf,52.3333,9.3667,8.16,79,40,0.51,DE,1681072388
521,taquarituba,-23.5331,-49.2444,20.6,84,49,3.27,BR,1681072388
522,hongjiang,27.11,109.9956,17.97,86,100,1.34,CN,1681072389
523,bilma,18.6853,12.9164,32.05,13,25,3.65,NE,1681072390
524,chapais,49.7834,-74.8492,7.88,76,78,5.08,CA,1681072390
525,breytovo,58.2993,37.8617,1.7,81,18,1.77,RU,1681072391
526,strzelce krajenskie,52.8773,15.5298,7.07,86,78,2.49,PL,1681072392
527,neuquen,-38.9516,-68.0591,28.94,15,0,4.12,AR,1681072392
528,den helder,52.9599,4.7593,11.09,75,100,3.6,NL,1681072313
529,laibin,23.7,109.2667,17.6,85,100,1.45,CN,1681072393
530,fonte boa,-2.4959,-66.2662,25.95,77,100,2.08,BR,1681072393
531,chegdomyn,51.1167,133.0167,0.34,69,40,1.11,RU,1681072394
532,bonthe,7.5264,-12.505,26.4,77,89,3.19,SL,1681072394
533,lasa,46.6166,10.7002,7.49,91,38,2.58,IT,1681072395
534,genhe,50.7833,121.5167,0.78,69,100,6.15,CN,1681072395
535,roma,43.2128,-75.4557,12.54,24,0,3.09,US,1681072247
536,havelock,34.8791,-76.9013,16.1,55,0,11.83,US,1681072396
537,mandalgovi,45.7625,106.2708,-2.71,34,0,8.53,MN,1681072396
538,pangkalanbuun,-2.6833,111.6167,22.66,98,96,1.28,ID,1681072396
539,bela,25.9333,81.9833,26.16,19,0,1.49,IN,1681072396
540,kohima,25.6667,94.1167,15.16,58,0,1.24,IN,1681072397
541,tomigusuku,26.185,127.675,16.87,67,0,2.57,JP,1681072198
542,hobyo,5.3505,48.5268,28.76,73,9,7.49,SO,1681072398
543,bairiki,1.3292,172.9752,28.0,83,75,2.06,KI,1681072398
544,roth,49.245,11.0911,7.92,88,36,1.52,DE,1681072223
545,inhambane,-23.865,35.3833,23.51,87,26,3.99,MZ,1681072399
546,praia,14.9215,-23.5087,22.3,64,20,8.75,CV,1681072399
547,krusevac,43.58,21.3339,7.2,95,100,1.27,RS,1681072400
548,bundaberg,-24.85,152.35,16.79,75,0,0.45,AU,1681072401
549,aasiaat,68.7098,-52.8699,-8.71,91,100,4.2,GL,1681072401
550,luangwa,-15.6167,30.4167,23.12,72,82,0.53,ZM,1681072402
551,vao,-22.6667,167.4833,25.23,76,2,3.2,NC,1681072402
552,kinshasa,-4.3246,15.3215,25.21,83,79,0.88,CD,1681072403
